category,datetime,headline,id,image,related,source,summary,url
company,1620205371,Cerner Q1 Profit Beats Estimates; Increases Earnings Outlook,67593380,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1190437901,CERN,Nasdaq,"(RTTNews) - Cerner Corp. (CERN) reported first quarter adjusted EPS of $0.76, up 7% compared to $0.71, last year. On average, 19 analysts polled by Thomson Reuters expected the company to report profit per share of $0.74, for the quarter. Analysts' estimates typically exclude spe",https://finnhub.io/api/news?id=1e35a264ce3870482ef5300c046a97b262ba972b162acd7de7d88f6fdbe43c92
company,1620201900,Recap: Cerner Q1 Earnings,68961366,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,CERN,Benzinga," 
Shares of Cerner (NASDAQ:CERN) were unchanged after the company reported Q1 results.
Quarterly Results
Earnings per share were up 7.04% over the past year to $0.76, which...",https://finnhub.io/api/news?id=9fe0ec54e044153bcec35995a65fc202c7112ec5405b072dd17472f0993c6871
company,1620201180,Cerner: Q1 Earnings Snapshot,67572063,,CERN,"Associated Press, The",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=441a59e8546c40acf5205a2fed36fe94eed48c115a0b36fb278511d3bd6b1cb0
company,1620200100,"Cerner Reports First Quarter 2021 Results, Updates Guidance, Expands Capital Return Program and Commences CEO Succession",67572064,,CERN,GlobeNewswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=654122d5d4dfebeb47bc7b6c5b054a4a20ad32431c8ddf92852701d661ea3c84
company,1620197160,"Cerner  sees FY21 adjusted EPS of more than $3.20, consensus $3.16",67572070,,CERN,Thefly.com,"Cerner  sees FY21 adjusted EPS of more than $3.20, consensus $3.16 CERN",https://finnhub.io/api/news?id=d692f09765b9bcff6bc818668d66467dead55a98fa44a469371cf44050b33e70
company,1620197160,Cerner sees Q2 adjusted EPS growth of 20% vs. last year,67572067,,CERN,Thefly.com,Cerner sees Q2 adjusted EPS growth of 20% vs. last year CERN,https://finnhub.io/api/news?id=a20103cff9133e62cd625188b9f5ea2dc1867efbba31d8164dd8b29833605add
company,1620196680,"Cerner initiates process to identify next CEO, forms CEO search committee",67572072,,CERN,Thefly.com,"Cerner initiates process to identify next CEO, forms CEO search committee CERN",https://finnhub.io/api/news?id=eb1e93a48f55ceb84f92bd03fd9a92c7af8e091262c8f4ee8fa4adcd658a3c26
company,1620196620,"Cerner  reports Q1 adjusted EPS 76c, consensus 74c",67572076,,CERN,Thefly.com,"Cerner  reports Q1 adjusted EPS 76c, consensus 74c CERN",https://finnhub.io/api/news?id=8f654fa3d9ab425f8726c7b7158b0cb201699aaf7e8fc516a2ef584baebeff53
company,1620196560,Cerner board authorizes new $3.75B share repurchase program,67572078,,CERN,Thefly.com,Cerner board authorizes new $3.75B share repurchase program CERN,https://finnhub.io/api/news?id=52fa74a3a70b74056d9864f23ed347e1a2aff99e67d02005a2f7f51d7e6f1d44
company,1620194442,Cerner Q1 21 Earnings Conference Call At 9:00 AM ET,67593381,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1956887217,CERN,Nasdaq,"(RTTNews) - Cerner Corp. (CERN) will host a conference call at 9:00 AM ET on May 5, 2021, to discuss Q1 21 earnings results.To access the live webcast, log on to https://investors.cerner.com/events-and-presentations",https://finnhub.io/api/news?id=9acf87938964be9977b40538c39ab354dd7acf09685450201f0bda1042c5732e
company,1620174300,GLOBAL BRIEFING: US interest rates may have to rise as economy grows,67528748,,CERN,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=984547dcce1b9bdbe77b0c8064eb3b0646f7932438ec0ff2d5afcffb190ab4f7
company,1620146824,Quidel (QDEL) to Report Q1 Earnings: What's in the Offing?,67472876,https://s.yimg.com/uu/api/res/1.2/fjS8E3eMtYWm5omrejEHog--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/c7d7c00f4e1e615cc981c95227b4d9a3,CERN,Yahoo,Quidel (QDEL) is likely to have witnessed recovery in rapid immunoassay revenues during Q1.,https://finnhub.io/api/news?id=0fe3b212bad3408b35b5e2e52726545db68b8d806b3eeca113d7561dcac3e832
company,1620146580,Cerner Corp. stock underperforms Tuesday when compared to competitors,67625229,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. shed 0.67% to $75.48 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://finnhub.io/api/news?id=e633538f89c9762a33b6c97e5c97f3b15dad8164adf0c346f1d4f04849d3f432
company,1620144004,"Pre-Market Earnings Report for May 5, 2021 :  GM, EMR, EXC, SRE, TT, GOLD, HLT, PEG, ABC, CDW, CERN, FTS",67500335,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1471646324,CERN,Nasdaq,"The following companies are expected to report earnings prior to market open on 05/05/2021.  Visit our Earnings Calendar for a full list of expected earnings releases.General Motors Company (GM) is reporting for the quarter ending March 31, 2021. The auto (domestic) company's con",https://finnhub.io/api/news?id=549ea915f6d9179b5f01c1a2e3e2ffe2818622c7b306b694e4da5b87e9b665ea
company,1620131652,Should You Buy Cerner (CERN) Ahead of Earnings?,67494747,https://s.yimg.com/uu/api/res/1.2/fjS8E3eMtYWm5omrejEHog--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/c7d7c00f4e1e615cc981c95227b4d9a3,CERN,Yahoo,Cerner (CERN) is seeing favorable earnings estimate revision activity and has a positive Zacks Earnings ESP heading into earnings season.,https://finnhub.io/api/news?id=d32cd86dab1622dd6dc69d14efd3e7d2c57462d7d3a88598ee9be60891ec44e5
company,1620094080,Notable companies reporting before tomorrow`s open,67486033,,CERN,Thefly.com,Notable companies reporting before tomorrow's open GM EMR HLT ABC CERN WRK BWA SPR SSYS,https://finnhub.io/api/news?id=8214adc5258cd83a2021ad8daf8464e65d1005ace1180471030a86d343579612
company,1620094067,Cerner Corporation's (NASDAQ:CERN) Fundamentals Look Pretty Strong: Could The Market Be Wrong About The Stock?,67491754,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1008230377,CERN,Nasdaq,"It is hard to get excited after looking at Cerner's (NASDAQ:CERN) recent performance, when its stock has declined 5.6% over the past three months.   However, the company's fundamentals look pretty decent, and long-term financials are usually aligned with future market price move",https://finnhub.io/api/news?id=7c6ffbf010b29116e731f6c28a30fe8f2e5c71b9f5756076047da729c8118105
company,1620060180,Cerner Corp. stock outperforms competitors on strong trading day,67625231,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. advanced 1.25% to $75.99 Monday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=0052ef367487c77ad8196e9bc887a6bde261255d2b28a7d1976296b0eeff0b29
company,1620049021,Cerner (CERN) to Report Q1 Earnings: What's in the Offing?,67348560,https://s.yimg.com/uu/api/res/1.2/k801.RUJ07Ee7atwPd.DSQ--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/f54f709ae65e32f6086a21eeef8d44f3,CERN,Yahoo,Cerner's (CERN) first-quarter results are likely to reflect gains from strategic deals.,https://finnhub.io/api/news?id=fb7b178f9ab1e8a22699f014c353649051cae5644829d31276dfb0e7a6948d74
company,1620016740,"ICICI Prudential Asset Management Co Ltd Buys Bank of America Corp, ConocoPhillips, Adobe Inc, ...",67332484,,CERN,GuruFocus,GuruFocus Article or News written by insider and the topic is about: ,https://finnhub.io/api/news?id=72714fc5855f632c6e877d6ce2a15a273aa3d5e8e4277cde546ab251c84b65cb
company,1619800980,"Cerner Corp. stock falls Friday, still outperforms market",67625232,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slumped 0.38% to $75.05 Friday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=51d163d6032caca1f042ee17a1ce12dab23b30cc902e7f8c33904068e20ab974
company,1619714580,"Cerner Corp. stock rises Thursday, still underperforms market",67625234,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.49% higher to $75.34 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the...",https://finnhub.io/api/news?id=c764986f8b28fb264675b115169f9187ae66128a756a6183bfb84cd28911e2a0
company,1619677380,Cerner assumed with a Neutral at JPMorgan,67115713,,CERN,Thefly.com,Cerner assumed with a Neutral at JPMorgan JPMorgan CERN,https://finnhub.io/api/news?id=2fa52dbe4b2ee8404f9887e7f17c8bef4f2d0c9ed0f9fa219362d81636c26e4c
company,1619667660,Parnassus Endeavor Fund Comments on Cerner,67123936,,CERN,GuruFocus,GuruFocus Article or News written by Sydnee Gatewood and the topic is about: Guru stock highlight,https://finnhub.io/api/news?id=f8e30c734a26b1180da6a3cb16e47ccf4935f38073e1940b2e6a70ce6f5556ea
company,1619666580,Parnassus Endeavor Fund`s 1st-Quarter Commentary,67123655,,CERN,GuruFocus,GuruFocus Article or News written by Sydnee Gatewood and the topic is about: Discussion of markets and holdings,https://finnhub.io/api/news?id=d76f71a74772f23a2abe88292e043eb90e0e0c335c705020bd30167f9164c73d
company,1619628180,"Cerner Corp. stock falls Wednesday, underperforms market",67047104,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slumped 0.72% to $74.97 Wednesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=080f907893aacd3e31d7323a59bfb5f4a3b952ff037285aa3a38e50e4d5954af
company,1619627644,Cerner (CERN) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,67010171,https://s.yimg.com/uu/api/res/1.2/ksLAzii1aL14haHFbPC1Rg--~B/aD02MDE7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/bdc2850a48a0f40806db817a9e24f36f,CERN,Yahoo,Cerner (CERN) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://finnhub.io/api/news?id=43c87e101467b8eba86a4ff1c96a9c54d4fdc23fa97044cbdae40773e5b65f47
company,1619541780,"Cerner Corp. stock falls Tuesday, underperforms market",66883441,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. sank 0.13% to $75.51 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://finnhub.io/api/news?id=2763d2c86b91a332c308aa5323d67b73efea821691cef1b6b08788adf5f3ba7f
company,1619539680,Dividend Increases: 15 Stocks Announcing Massive Hikes,66731362,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1108133447,CERN,Nasdaq,"While sometimes not the highest yielders, dividend growth stocks, known for steady dividend increases over time, can be valuable additions to your income portfolio.",https://finnhub.io/api/news?id=fe22903656abb51e74bc41818cb61a876ce6345713916378cb4f95244b4b6615
company,1619455476,Here’s Why Cooper Investors Sold its Cerner Corporation (CERN) Position,66423690,https://s.yimg.com/uu/api/res/1.2/Cce3LAL6acAOovnTovPiew--~B/aD00ODg7dz03NTA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/insidermonkey.com/cab6fa9c11bf66f077b66b1437800cc0,CERN,Yahoo,"Cooper Investors, an investment management firm, published its “Cooper Investors Global Equities Fund (Hedged)” first quarter 2021 investor letter – a copy of which can be downloaded here. A return of +3% was delivered by the fund for the Q1 of 2021, ahead of the benchmark, on a 1 year and less timeframe it is behind. […]",https://finnhub.io/api/news?id=90152119ca705f75410a1da233963e740b13cc3ec1bfc809184c326c6312e4a9
company,1619455380,"Cerner Corp. stock rises Monday, still underperforms market",66883443,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.07% higher to $75.61 Monday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=3fe55ac84d7e7b4fd8476cd3748aa1fea169701347eed7c19759e1c6b27d5ccc
company,1619408340,"Retirement Planning Group Buys Cerner Corp, AT&T Inc, Johnson & Johnson, Sells iShares ...",66462259,https://static.gurufocus.com/photos/gurus/guru_logo_square.jpg,CERN,GuruFocus,"Retirement Planning Group Buys Cerner Corp, AT&T Inc, Johnson & Johnson, Sells iShares Core S&P 500 ETF, iShares Core S&P Mid-Cap ETF, iShares TIPS Bond ETF, Stocks: CERN,PG,JPM,T,JNJ,TIP,EMB,TSLA,CL,, release date:Apr 26, 2021",https://finnhub.io/api/news?id=b9f40e425c27eed09d0d26fec68d07db06a006f42e0522245ee11c3bfe96cff5
company,1619196180,"Cerner Corp. stock falls Friday, underperforms market",66211414,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slumped 0.50% to $75.56 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=ab46db65bc82bb82cf574fa4d906530b65f7736d6576a3a005c74d3e64046d15
